gp,min,pts,fg,3p,ft,reb,ast,stl,blk,tov,target_5yrs,pts_per_min,efficiency_rating,ast_tov_ratio
57,11.2,4.1,51.3,0.0,66.7,3.7,0.9,0.2,0.5,0.7,1,0.36607142857142855,8.7,1.2838801711840229
46,9.9,2.8,51.5,0.0,61.0,2.8,0.1,0.3,0.8,0.4,0,0.2828282828282828,6.399999999999999,0.24937655860349128
41,9.9,2.9,37.5,28.0,72.4,0.9,0.6,0.4,0.1,0.5,0,0.29292929292929293,4.3999999999999995,1.1976047904191616
30,25.7,5.8,40.0,32.5,72.4,3.5,1.5,0.7,0.3,0.7,0,0.22568093385214008,11.100000000000001,2.1398002853067046
40,9.4,4.6,47.6,0.0,76.8,2.8,0.3,0.1,0.1,0.5,1,0.4893617021276595,7.399999999999999,0.5988023952095808
48,8.2,2.1,38.1,17.4,56.3,0.9,1.3,0.2,0.1,0.7,0,0.25609756097560976,3.8999999999999995,1.8544935805991443
35,7.8,2.6,38.4,25.0,72.4,0.8,1.2,0.2,0.1,0.8,0,0.33333333333333337,4.1000000000000005,1.49812734082397
27,7.5,2.8,29.5,22.6,89.5,0.3,1.0,0.2,0.0,0.6,0,0.3733333333333333,3.6999999999999997,1.663893510815308
23,6.4,3.1,35.3,30.0,100.0,0.8,0.2,0.1,0.1,0.3,1,0.484375,4.0,0.6644518272425249
66,32.3,12.8,41.5,38.0,75.9,3.2,3.8,0.7,0.1,2.6,1,0.3962848297213623,18.0,1.4609765474817378
56,29.4,12.6,42.8,31.3,76.4,3.6,2.3,0.9,0.3,2.1,0,0.4285714285714286,17.599999999999998,1.0947168015230841
59,28.9,9.5,40.1,30.6,79.8,3.2,2.8,1.7,0.1,1.9,1,0.32871972318339104,15.4,1.4729089952656498
63,28.6,9.5,45.2,33.7,55.1,4.8,2.1,1.2,0.5,1.3,1,0.33216783216783213,16.8,1.6141429669485012
66,27.2,12.1,36.6,30.5,78.9,3.5,4.4,0.9,0.3,1.8,1,0.44485294117647056,19.4,2.443087173792338
65,25.5,11.5,44.8,37.9,83.2,2.6,4.1,0.8,0.1,1.6,1,0.45098039215686275,17.5,2.5608994378513428
66,24.4,12.5,44.3,41.4,86.8,2.4,2.0,0.7,0.3,1.6,1,0.5122950819672132,16.299999999999997,1.2492192379762648
64,24.0,7.9,49.3,37.6,77.3,5.1,1.1,1.3,0.4,0.7,1,0.32916666666666666,15.100000000000001,1.5691868758915837
22,13.5,3.5,31.3,11.1,82.1,1.5,2.1,0.6,0.3,1.3,0,0.25925925925925924,6.699999999999999,1.6141429669485012
46,22.5,10.2,58.6,0.0,66.5,7.7,0.8,0.7,1.0,1.2,1,0.4533333333333333,19.2,0.666111573688593
66,21.7,4.6,37.2,34.6,68.2,3.5,0.7,1.1,0.5,0.6,0,0.2119815668202765,9.799999999999999,1.1647254575707155
66,21.5,8.8,41.2,26.8,69.7,4.7,0.6,0.5,0.5,1.2,1,0.4093023255813954,13.9,0.4995836802664447
33,20.3,5.5,39.9,8.0,76.7,2.0,3.2,0.4,0.1,1.5,1,0.270935960591133,9.7,2.1319120586275817
63,19.5,7.4,39.9,34.7,71.7,4.4,1.0,0.7,0.7,1.1,1,0.3794871794871795,13.1,0.9082652134423251
65,19.4,6.8,39.3,27.6,77.6,1.4,2.0,0.7,0.0,1.6,1,0.3505154639175258,9.299999999999999,1.2492192379762648
61,18.6,7.6,38.6,36.1,83.3,1.2,1.8,0.5,0.1,1.1,1,0.4086021505376344,10.1,1.6348773841961854
51,17.5,5.8,44.7,15.0,87.2,1.3,3.3,0.7,0.1,1.2,0,0.3314285714285714,9.999999999999998,2.7477102414654455
34,13.4,4.9,44.6,31.6,63.2,1.8,0.6,0.3,0.3,0.6,0,0.3656716417910448,7.3,0.9983361064891847
56,16.7,6.4,51.3,33.3,72.0,4.0,0.6,0.8,0.3,1.2,0,0.38323353293413176,10.900000000000002,0.4995836802664447
59,15.9,7.2,42.9,33.3,72.7,2.2,0.9,0.5,0.1,0.9,1,0.4528301886792453,10.0,0.9988901220865705
41,15.2,4.1,47.3,0.0,78.6,4.2,0.8,0.3,0.4,0.5,1,0.26973684210526316,9.300000000000002,1.596806387225549
42,15.0,4.0,45.2,0.0,83.9,3.0,0.3,0.2,0.2,0.6,1,0.26666666666666666,7.1000000000000005,0.49916805324459235
43,14.8,4.6,50.7,0.0,65.2,3.6,0.3,0.5,0.3,0.5,0,0.31081081081081074,8.8,0.5988023952095808
37,14.6,4.4,42.3,33.9,61.5,3.9,0.3,0.6,0.5,0.5,0,0.30136986301369867,9.200000000000001,0.5988023952095808
55,13.9,2.9,54.5,0.0,70.7,3.2,0.5,0.7,1.6,0.6,0,0.20863309352517984,8.3,0.831946755407654
42,13.5,4.9,42.1,0.0,55.8,3.3,0.4,0.4,0.5,0.9,0,0.362962962962963,8.6,0.4439511653718091
19,12.8,3.3,39.0,20.0,82.4,1.4,1.6,0.4,0.2,0.9,0,0.25781249999999994,5.999999999999999,1.7758046614872365
44,12.3,3.8,37.2,28.9,71.4,1.3,1.4,0.4,0.1,0.9,0,0.30894308943089427,6.1,1.5538290788013318
64,12.2,3.6,40.0,28.6,71.2,1.4,2.0,0.4,0.0,0.8,1,0.2950819672131148,6.6000000000000005,2.4968789013732833
46,12.1,4.7,50.8,33.3,75.0,2.6,0.5,0.3,0.4,0.4,1,0.38842975206611574,8.100000000000001,1.2468827930174562
42,11.4,5.0,46.7,26.1,81.5,2.4,0.5,0.3,0.2,0.7,1,0.43859649122807015,7.7,0.7132667617689016
38,11.1,3.9,32.5,20.0,70.0,0.9,0.9,0.1,0.2,1.0,0,0.35135135135135137,5.0,0.8991008991008992
40,10.5,4.4,39.1,37.3,91.7,0.8,0.5,0.1,0.0,0.5,0,0.41904761904761906,5.3,0.998003992015968
26,9.9,4.4,43.2,36.2,40.0,2.4,0.8,0.1,0.1,0.6,1,0.4444444444444445,7.2,1.3311148086522464
26,9.7,2.2,42.4,0.0,50.0,2.2,0.2,0.1,0.8,0.3,0,0.22680412371134023,5.2,0.6644518272425249
26,12.2,2.8,38.9,37.5,50.0,1.0,1.0,0.4,0.3,0.6,0,0.22950819672131148,4.9,1.663893510815308
44,9.6,2.9,33.3,26.3,59.3,0.8,1.3,0.3,0.0,1.1,0,0.3020833333333333,4.199999999999999,1.1807447774750228
38,8.7,2.9,38.1,37.8,100.0,0.9,0.9,0.3,0.1,0.6,1,0.33333333333333337,4.5,1.497504159733777
42,8.5,2.6,40.5,18.2,76.8,1.3,0.3,0.3,0.1,0.3,1,0.3058823529411765,4.3,0.9966777408637874
36,8.3,3.2,44.6,0.0,66.7,1.6,0.2,0.1,0.4,0.4,0,0.38554216867469876,5.1000000000000005,0.49875311720698257
82,38.0,22.5,50.6,29.2,64.2,12.1,3.8,0.8,0.6,2.7,1,0.5921052631578947,37.099999999999994,1.4068863383931876
69,37.8,16.4,40.9,29.6,76.6,4.6,8.3,1.8,0.5,3.8,1,0.43386243386243384,27.8,2.183635885293344
82,31.0,9.7,49.7,39.3,76.9,6.4,1.9,1.0,0.2,1.3,1,0.3129032258064516,17.9,1.4604150653343582
81,28.5,14.1,43.0,16.7,68.7,8.6,2.5,1.1,0.8,3.3,1,0.49473684210526314,23.8,0.757346258709482
80,27.8,9.4,55.1,0.0,62.2,7.5,1.3,1.2,0.6,1.0,1,0.3381294964028777,19.0,1.298701298701299
79,26.2,9.0,39.7,35.6,69.6,3.0,1.9,0.7,0.7,1.2,1,0.3435114503816794,14.1,1.5820149875104081
65,24.6,7.7,57.6,0.0,55.5,7.1,0.6,0.6,1.0,0.7,1,0.3130081300813008,16.3,0.8559201141226819
42,24.5,11.7,38.4,25.8,86.9,2.5,2.8,0.9,0.1,2.0,0,0.4775510204081632,16.0,1.3993003498250876
78,23.0,7.2,42.5,31.8,80.8,3.9,2.0,0.6,0.2,1.0,1,0.3130434782608696,12.899999999999999,1.9980019980019983
81,22.7,6.7,42.4,27.6,74.4,2.8,3.6,1.1,0.3,2.4,1,0.29515418502202645,12.1,1.4993752603082051
80,21.1,9.8,45.1,41.9,80.8,2.5,1.2,0.3,0.1,1.0,1,0.46445497630331756,12.9,1.1988011988011988
61,20.7,7.8,45.3,29.7,76.2,3.7,1.1,1.0,0.4,1.1,1,0.37681159420289856,12.9,0.9990917347865578
78,19.7,6.8,51.7,0.0,59.5,5.3,0.5,0.4,0.9,1.0,1,0.34517766497461927,12.9,0.4995004995004996
15,11.0,5.4,43.5,44.4,76.7,1.3,1.9,0.4,0.2,0.7,0,0.49090909090909096,8.5,2.710413694721826
81,17.9,5.6,39.4,31.5,77.3,3.3,0.7,0.7,0.3,1.3,1,0.3128491620111732,9.299999999999997,0.5380476556495004
58,17.8,4.1,43.7,0.0,65.6,3.1,0.7,0.4,1.5,0.8,1,0.23033707865168537,8.999999999999998,0.8739076154806491
54,17.3,5.9,37.4,37.0,76.3,2.6,1.6,0.6,0.1,1.2,0,0.34104046242774566,9.6,1.332223147377186
72,16.9,5.4,48.5,47.3,71.1,1.9,1.1,0.4,0.3,1.0,1,0.31952662721893493,8.100000000000001,1.0989010989010992
52,16.7,6.3,55.8,0.0,71.4,3.8,0.8,0.3,0.7,0.6,1,0.37724550898203596,11.3,1.3311148086522464
65,16.4,5.3,54.9,0.0,67.3,3.9,0.5,0.5,0.7,0.6,1,0.3231707317073171,10.299999999999999,0.831946755407654
60,14.5,4.3,43.3,0.0,56.0,3.0,0.3,0.4,1.2,0.6,1,0.296551724137931,8.6,0.49916805324459235
49,13.1,3.9,38.3,24.2,73.1,2.9,0.6,0.3,0.3,0.3,0,0.29770992366412213,7.699999999999999,1.9933554817275747
66,11.1,2.8,40.6,36.0,70.6,1.3,0.4,0.3,0.1,0.2,1,0.25225225225225223,4.699999999999999,1.9900497512437811
42,10.4,3.8,42.4,37.5,58.9,1.5,1.6,0.3,0.2,0.6,0,0.36538461538461536,6.800000000000001,2.662229617304493
43,10.3,2.3,37.4,30.0,57.1,1.1,1.8,0.4,0.1,0.8,1,0.22330097087378636,4.9,2.2471910112359548
42,10.0,3.8,35.7,28.3,78.6,1.7,0.7,0.3,0.2,0.5,0,0.38,6.2,1.3972055888223551
49,9.4,3.6,66.1,0.0,70.3,2.0,0.5,0.3,0.3,0.4,1,0.3829787234042553,6.299999999999999,1.2468827930174562
18,7.9,1.0,53.3,0.0,50.0,1.9,0.2,0.3,0.4,0.4,1,0.12658227848101264,3.4,0.49875311720698257
38,7.3,2.9,45.5,41.7,59.1,0.9,1.2,0.1,0.0,1.0,0,0.3972602739726027,4.1,1.1988011988011988
22,7.2,2.3,35.6,10.0,53.3,1.0,1.1,0.2,0.1,0.8,0,0.3194444444444444,3.9000000000000004,1.373283395755306
41,5.2,2.0,48.5,0.0,73.9,1.0,0.2,0.1,0.2,0.5,0,0.3846153846153846,3.0000000000000004,0.3992015968063872
72,37.2,20.1,45.8,25.5,74.8,5.3,5.8,1.5,0.4,3.0,1,0.5403225806451613,30.1,1.9326891036321225
80,36.2,17.5,46.2,43.7,88.5,4.5,5.9,1.9,0.2,3.0,1,0.48342541436464087,26.999999999999996,1.9660113295568147
82,32.6,15.5,37.1,37.4,81.7,3.4,5.7,1.3,0.2,2.4,1,0.4754601226993865,23.7,2.3740108288213246
22,10.6,2.5,27.7,26.2,87.5,1.6,0.5,0.3,0.1,0.4,0,0.2358490566037736,4.599999999999999,1.2468827930174562
81,28.9,13.5,41.7,35.8,82.6,2.4,4.4,1.0,0.0,2.9,0,0.4671280276816609,18.400000000000002,1.5167183729748366
76,27.8,12.4,47.7,40.0,85.1,2.5,5.7,1.0,0.1,2.7,1,0.4460431654676259,19.000000000000004,2.1103295075897814
82,26.9,9.0,49.4,0.0,64.6,7.5,0.9,0.6,1.3,1.4,1,0.3345724907063197,17.900000000000002,0.6423982869379016
73,25.6,14.5,45.1,37.4,81.4,2.9,1.6,0.8,0.1,1.0,1,0.56640625,18.900000000000002,1.5984015984015987
82,24.7,9.4,48.3,38.2,82.9,2.3,1.5,0.8,0.2,1.1,1,0.38056680161943324,13.1,1.3623978201634879
73,24.2,8.0,44.2,39.0,75.6,2.6,3.8,1.1,0.3,2.1,1,0.3305785123966942,13.7,1.8086625416468347
76,22.9,9.9,40.3,37.5,80.8,3.2,1.8,1.1,0.3,1.4,1,0.4323144104803494,14.900000000000004,1.2847965738758031
78,22.6,8.4,40.1,31.0,71.5,4.5,2.9,0.6,0.1,1.6,0,0.3716814159292035,14.900000000000004,1.811367895065584
20,10.0,3.4,39.3,29.2,85.7,2.0,0.7,0.3,0.3,0.7,0,0.33999999999999997,6.0,0.9985734664764622
77,21.6,8.6,49.8,25.0,76.3,2.9,0.7,0.6,0.2,0.8,1,0.3981481481481481,12.199999999999998,0.8739076154806491
65,20.3,8.3,51.5,41.0,75.7,1.9,3.1,0.7,0.0,1.3,1,0.4088669950738916,12.7,2.382782475019216
74,20.1,8.9,44.1,36.9,77.0,3.0,1.2,0.5,0.1,0.7,1,0.4427860696517413,13.0,1.7118402282453637
56,19.4,8.6,45.8,38.9,80.9,1.9,2.0,0.8,0.1,1.0,1,0.443298969072165,12.4,1.9980019980019983
82,18.2,7.8,55.6,0.0,54.7,6.4,0.8,0.6,0.5,1.4,1,0.4285714285714286,14.700000000000001,0.571020699500357
76,18.2,6.6,42.4,39.5,87.1,2.1,1.0,0.3,0.1,1.0,1,0.3626373626373626,9.1,0.9990009990009991
80,16.5,7.4,45.1,19.6,77.7,2.5,0.7,0.4,0.3,1.2,0,0.4484848484848485,10.100000000000001,0.5828476269775188
81,15.7,4.7,41.8,31.0,72.2,1.6,3.3,0.5,0.1,1.1,1,0.2993630573248408,9.100000000000001,2.997275204359673
56,15.4,7.3,41.0,34.5,80.0,1.6,1.9,0.6,0.1,1.1,1,0.474025974025974,10.4,1.7257039055404177
82,32.0,18.3,54.2,34.1,81.1,10.5,2.0,0.7,1.7,2.2,0,0.571875,31.000000000000004,0.9086778736937755
47,13.3,5.2,49.3,0.0,67.6,3.7,0.4,0.3,0.5,0.6,1,0.39097744360902253,9.500000000000002,0.6655574043261232
69,13.3,5.1,46.4,30.5,82.1,2.5,0.5,0.4,0.4,0.7,1,0.38345864661654133,8.200000000000001,0.7132667617689016
60,13.1,4.5,50.2,0.0,75.4,2.8,0.6,0.2,0.6,0.5,0,0.3435114503816794,8.2,1.1976047904191616
52,12.6,2.8,53.4,0.0,59.7,4.1,0.4,0.3,0.1,0.4,0,0.2222222222222222,7.299999999999999,0.9975062344139651
27,12.4,5.0,43.6,35.1,70.0,1.1,0.8,0.5,0.2,1.0,1,0.4032258064516129,6.6,0.7992007992007993
60,12.0,4.7,38.8,31.8,79.5,1.6,0.7,0.3,0.1,0.4,1,0.39166666666666666,7.0,1.7456359102244388
63,11.2,3.9,49.5,0.0,64.6,2.5,0.2,0.4,0.3,0.2,1,0.34821428571428575,7.1000000000000005,0.9950248756218906
71,11.2,2.9,39.6,0.0,62.3,2.1,0.5,0.4,0.1,0.3,1,0.25892857142857145,5.7,1.6611295681063123
39,10.4,2.7,66.2,0.0,90.0,2.5,0.0,0.2,0.4,0.3,1,0.25961538461538464,5.500000000000001,0.0
71,10.1,3.2,39.6,21.9,83.7,0.9,1.7,0.5,0.1,0.7,1,0.31683168316831684,5.7,2.425106990014265
57,9.4,3.3,46.3,28.6,66.7,1.4,0.3,0.4,0.2,0.3,0,0.351063829787234,5.3,0.9966777408637874
44,9.2,3.0,35.4,35.7,71.1,1.0,0.4,0.2,0.2,0.4,0,0.32608695652173914,4.4,0.9975062344139651
43,8.3,2.6,35.6,21.1,74.5,1.3,0.3,0.2,0.2,0.3,1,0.3132530120481928,4.300000000000001,0.9966777408637874
43,8.3,2.6,35.6,21.1,74.5,1.3,0.3,0.2,0.2,0.3,1,0.3132530120481928,4.300000000000001,0.9966777408637874
51,7.5,2.7,37.1,40.0,72.2,1.2,0.4,0.1,0.3,0.5,1,0.36000000000000004,4.2,0.7984031936127745
12,6.3,1.7,30.0,16.7,58.3,0.7,1.2,0.3,0.2,0.9,0,0.2698412698412698,3.1999999999999997,1.3318534961154271
18,6.2,2.4,37.2,32.1,60.0,1.1,0.0,0.1,0.1,0.3,0,0.3870967741935484,3.4000000000000004,0.0
53,30.0,17.5,50.8,16.7,68.6,7.0,1.2,0.4,1.1,2.3,0,0.5833333333333334,24.9,0.5215123859191656
25,5.2,2.3,39.6,31.3,84.6,0.7,0.5,0.3,0.1,0.6,0,0.44230769230769224,3.3,0.831946755407654
82,38.0,18.5,43.8,38.4,87.9,3.8,3.2,1.1,0.2,2.8,1,0.4868421052631579,24.0,1.1424491253123885
81,37.0,16.8,47.5,22.2,78.8,3.9,6.3,0.8,0.2,2.5,1,0.4540540540540541,25.5,2.5189924030387845
78,34.3,16.1,45.6,38.9,85.4,2.6,2.8,1.0,0.5,2.1,1,0.4693877551020409,20.900000000000002,1.3326987148976677
82,32.5,15.3,39.8,27.1,81.5,4.9,5.3,1.3,0.2,3.3,1,0.4707692307692308,23.700000000000003,1.6055740684641018
82,32.0,10.0,42.0,36.7,76.7,2.8,4.9,1.9,0.1,2.0,1,0.3125,17.700000000000003,2.4487756121939035
82,30.5,13.0,53.1,0.0,79.3,8.1,1.0,0.5,1.8,1.8,1,0.4262295081967213,22.6,0.5552470849528041
82,28.1,11.1,49.7,0.0,69.2,7.4,1.1,0.6,0.7,1.8,1,0.395017793594306,19.1,0.6107717934480845
72,26.5,11.8,43.0,43.9,89.3,1.8,3.5,0.6,0.0,1.6,1,0.44528301886792454,16.1,2.1861336664584634
78,28.6,6.4,42.2,27.6,68.4,5.2,1.5,0.9,0.3,1.2,0,0.22377622377622378,13.100000000000003,1.2489592006661117
81,25.3,11.1,45.9,10.5,78.9,9.1,1.0,0.4,0.6,1.5,1,0.4387351778656126,20.7,0.6662225183211193
77,25.2,8.4,45.0,40.4,83.0,2.3,1.2,1.0,0.2,0.9,1,0.33333333333333337,12.199999999999998,1.3318534961154271
81,24.8,13.9,47.2,40.7,77.2,5.4,1.0,0.5,0.5,1.5,1,0.5604838709677419,19.8,0.6662225183211193
75,24.0,8.1,42.3,37.3,69.7,3.1,0.9,0.5,0.5,1.0,1,0.33749999999999997,12.1,0.8991008991008992
67,22.6,10.1,47.8,46.7,87.0,3.0,1.2,0.5,0.2,0.8,1,0.4469026548672566,14.199999999999998,1.49812734082397
61,21.5,8.9,56.4,0.0,63.7,7.0,0.5,0.4,1.1,1.4,0,0.41395348837209306,16.5,0.3568879371877231
56,20.8,5.3,45.9,34.4,70.7,2.3,1.8,0.8,0.5,1.2,0,0.2548076923076923,9.500000000000002,1.498751040799334
66,19.9,7.4,39.3,36.5,84.5,4.7,0.8,0.7,0.3,0.9,1,0.3718592964824121,13.000000000000002,0.8879023307436182
76,19.3,5.6,43.8,0.0,66.7,4.6,0.6,0.7,0.7,0.6,1,0.29015544041450775,11.599999999999998,0.9983361064891847
77,16.5,5.7,40.3,32.9,78.1,2.1,1.8,0.6,0.3,1.0,1,0.34545454545454546,9.500000000000002,1.7982017982017984
79,16.0,7.7,50.2,25.0,77.3,3.7,0.4,0.3,0.7,0.6,1,0.48125,12.200000000000001,0.6655574043261232
75,15.2,6.5,49.4,0.0,66.0,3.9,0.3,0.4,1.0,0.8,1,0.4276315789473684,11.3,0.3745318352059925
51,15.1,5.7,41.2,32.5,69.1,1.7,2.1,0.7,0.0,1.4,0,0.3774834437086093,8.799999999999999,1.498929336188437
53,14.5,4.3,63.3,0.0,38.5,4.5,0.2,0.2,1.1,0.8,1,0.296551724137931,9.499999999999998,0.24968789013732834
70,14.4,7.1,47.1,0.0,66.7,3.5,0.7,0.3,1.1,0.8,1,0.4930555555555555,11.899999999999999,0.8739076154806491
68,13.7,5.3,39.2,34.6,79.1,0.8,1.7,0.3,0.0,0.9,0,0.38686131386861317,7.199999999999999,1.8867924528301885
80,28.2,13.2,41.0,35.1,73.7,3.4,3.3,1.2,0.2,2.5,0,0.46808510638297873,18.799999999999997,1.3194722111155537
44,13.3,4.9,46.0,25.0,82.3,1.1,1.2,0.3,0.2,0.7,1,0.3684210526315789,7.0,1.7118402282453637
53,12.4,4.3,36.5,25.9,80.6,1.1,1.5,0.3,0.0,1.1,1,0.34677419354838707,6.1,1.3623978201634879
59,12.1,4.7,41.6,34.8,69.9,1.9,0.7,0.3,0.5,0.9,1,0.38842975206611574,7.199999999999999,0.7769145394006659
60,9.3,2.8,40.6,39.4,64.0,0.7,2.0,0.5,0.0,1.1,1,0.30107526881720426,4.9,1.8165304268846503
48,11.8,4.7,50.8,0.0,70.6,2.9,0.4,0.3,0.7,0.5,1,0.3983050847457627,8.5,0.7984031936127745
40,11.1,3.9,38.9,39.5,80.0,2.0,0.5,0.3,0.5,0.4,0,0.35135135135135137,6.8,1.2468827930174562
19,10.9,2.7,29.2,22.0,50.0,2.2,0.9,0.3,0.1,0.4,1,0.24770642201834864,5.8,2.2443890274314215
76,27.7,13.8,42.3,34.3,84.0,2.5,2.6,0.6,0.3,2.1,0,0.4981949458483755,17.700000000000003,1.2375059495478344
60,10.2,3.1,51.8,0.0,69.1,2.0,0.1,0.2,0.7,0.5,1,0.303921568627451,5.6,0.1996007984031936
51,8.4,1.9,43.0,0.0,68.6,1.7,0.2,0.2,0.1,0.3,0,0.22619047619047616,3.8,0.6644518272425249
37,8.2,2.4,36.5,40.0,85.7,0.9,0.8,0.3,0.0,0.6,0,0.29268292682926833,3.7999999999999994,1.3311148086522464
80,34.6,20.3,43.0,28.8,87.3,4.3,2.4,1.0,0.9,2.9,1,0.5867052023121387,26.0,0.827300930713547
80,28.2,10.5,42.7,27.6,74.4,4.7,1.5,0.6,0.6,2.0,1,0.3723404255319149,15.900000000000002,0.7496251874062969
78,27.8,8.5,48.5,32.8,74.1,6.2,1.2,1.0,1.4,0.7,1,0.3057553956834532,17.599999999999998,1.7118402282453637
79,27.3,12.7,42.9,33.1,74.3,4.5,1.2,0.6,0.5,1.6,0,0.46520146520146516,17.9,0.7495315427857588
53,26.1,9.4,42.8,33.0,73.2,2.6,4.2,0.8,0.0,1.7,1,0.36015325670498083,15.3,2.469135802469136
73,23.1,8.1,37.5,30.7,78.4,4.2,1.6,0.8,0.2,1.6,0,0.3506493506493506,13.3,0.999375390381012
59,24.4,8.8,38.1,33.2,82.5,3.0,1.3,0.4,0.1,1.1,1,0.3606557377049181,12.500000000000002,1.1807447774750228
79,22.8,5.8,37.4,19.4,80.0,3.7,1.4,1.0,0.3,1.1,1,0.25438596491228066,11.100000000000001,1.2715712988192551
74,21.0,8.2,53.9,31.6,73.8,4.2,0.8,1.0,0.1,0.9,1,0.3904761904761904,13.399999999999999,0.8879023307436182
74,20.7,6.6,48.2,0.0,69.1,5.6,1.1,0.9,0.9,1.2,1,0.3188405797101449,13.9,0.9159034138218154
35,19.6,7.3,43.8,30.0,63.0,3.6,0.9,0.4,0.5,0.8,1,0.3724489795918367,11.9,1.1235955056179774
57,19.0,7.6,40.1,18.8,81.4,2.3,2.8,0.9,0.1,1.4,1,0.39999999999999997,12.299999999999999,1.9985724482512492
73,19.0,5.8,46.8,22.0,73.7,3.9,1.1,0.8,0.1,0.7,1,0.30526315789473685,11.0,1.5691868758915837
73,17.5,5.6,53.8,0.0,60.9,4.4,0.4,0.4,1.4,1.0,0,0.32,11.200000000000001,0.39960039960039967
60,22.8,10.3,49.8,21.4,72.7,5.5,0.7,0.4,1.4,1.1,0,0.4517543859649123,17.199999999999996,0.6357856494096276
42,16.9,8.1,61.6,0.0,66.1,4.9,0.5,0.4,0.2,0.6,1,0.47928994082840237,13.5,0.831946755407654
56,15.4,4.2,40.1,20.6,79.2,1.0,2.0,0.5,0.0,1.0,0,0.2727272727272727,6.7,1.9980019980019983
75,15.4,7.5,43.9,40.0,81.5,1.5,0.8,0.5,0.1,1.3,1,0.487012987012987,9.1,0.614911606456572
76,14.6,4.5,45.5,28.6,65.9,3.0,0.3,0.3,0.7,0.6,1,0.3082191780821918,8.2,0.49916805324459235
69,13.6,4.5,48.4,0.0,66.0,3.0,0.4,0.5,0.3,0.9,1,0.33088235294117646,7.800000000000001,0.4439511653718091
50,13.6,5.6,42.1,27.0,69.2,2.2,1.0,0.4,0.0,1.1,0,0.4117647058823529,8.100000000000001,0.9082652134423251
71,13.1,4.7,45.9,19.0,65.5,3.2,0.6,0.2,0.6,0.8,1,0.3587786259541985,8.499999999999998,0.749063670411985
75,12.9,3.7,41.1,20.8,78.2,1.8,0.7,0.4,0.1,0.5,1,0.2868217054263566,6.2,1.3972055888223551
51,11.9,5.2,41.3,33.0,85.7,1.1,1.7,0.3,0.1,0.9,1,0.4369747899159664,7.5,1.8867924528301885
32,11.5,3.7,42.6,34.6,79.3,1.0,1.1,0.5,0.0,0.6,1,0.32173913043478264,5.700000000000001,1.8302828618968388
57,11.2,3.9,53.3,41.7,63.5,2.1,0.7,0.5,0.2,0.6,0,0.34821428571428575,6.800000000000001,1.1647254575707155
52,10.7,1.9,47.1,0.0,59.3,2.6,0.3,0.2,0.2,0.5,0,0.17757009345794392,4.7,0.5988023952095808
26,10.3,4.1,56.1,0.0,68.2,3.4,0.4,0.3,0.4,0.5,0,0.3980582524271844,8.100000000000001,0.7984031936127745
61,10.0,4.3,50.5,0.0,56.6,2.8,0.7,0.3,0.3,0.9,1,0.43,7.5,0.7769145394006659
70,9.9,1.3,37.9,16.7,43.8,2.0,0.6,0.3,0.4,0.6,1,0.13131313131313133,4.000000000000001,0.9983361064891847
38,9.9,4.0,55.4,0.0,67.5,2.6,0.2,0.2,0.6,0.3,1,0.40404040404040403,7.3,0.6644518272425249
38,8.5,3.2,40.8,0.0,64.3,1.6,0.3,0.2,0.4,0.5,0,0.3764705882352941,5.200000000000001,0.5988023952095808
64,4.2,0.9,42.9,0.0,65.4,0.8,0.2,0.2,0.1,0.1,0,0.21428571428571427,2.1,1.9801980198019802
14,3.1,1.1,26.1,23.1,0.0,0.4,0.1,0.0,0.2,0.3,0,0.3548387096774194,1.5,0.33222591362126247
66,21.4,7.0,56.3,0.0,64.8,5.3,0.6,0.7,1.0,0.7,0,0.3271028037383178,13.9,0.8559201141226819
57,35.4,16.8,45.6,37.7,83.8,4.4,4.0,1.2,0.2,2.0,1,0.4745762711864407,24.6,1.999000499750125
78,29.8,11.8,37.6,33.7,71.0,2.9,2.1,0.4,0.1,1.7,0,0.39597315436241615,15.600000000000001,1.234567901234568
78,27.0,10.8,42.2,36.4,72.7,4.5,1.3,0.9,0.9,1.8,1,0.4,16.599999999999998,0.7218212104386452
78,23.5,6.4,41.8,20.7,64.7,3.7,3.8,1.6,0.1,1.8,1,0.2723404255319149,13.8,2.109938922820655
82,22.9,10.1,43.4,36.8,85.4,2.7,2.8,0.7,0.3,1.9,1,0.44104803493449785,14.700000000000001,1.4729089952656498
63,22.1,9.0,50.3,0.0,72.2,5.0,0.4,0.3,1.2,0.7,1,0.4072398190045249,15.200000000000001,0.5706134094151213
48,20.1,7.7,45.7,28.3,79.6,2.0,0.9,1.1,0.0,1.0,0,0.38308457711442784,10.7,0.8991008991008992
52,21.3,6.6,45.2,46.1,66.7,2.1,1.4,0.7,0.5,0.7,0,0.30985915492957744,10.6,1.9971469329529243
82,18.7,7.4,53.1,0.0,62.4,5.1,0.6,0.6,0.2,0.9,1,0.39572192513368987,12.999999999999998,0.6659267480577136
81,18.7,5.5,45.5,50.0,76.4,5.4,0.5,0.6,0.5,1.2,1,0.29411764705882354,11.3,0.41631973355537055
82,18.0,6.8,52.5,33.3,67.3,5.2,0.8,0.8,0.9,1.1,1,0.37777777777777777,13.400000000000002,0.7266121707538602
67,17.4,6.6,46.4,34.7,60.9,1.9,0.4,0.6,0.3,0.6,1,0.37931034482758624,9.200000000000001,0.6655574043261232
